soil_moisture,temperature,soil_humidity,time,air_temperature,wind_speed,air_humidity, wind_gust,pressure, ph,rainfall,n,p,k,status
20,4,60,0,22.2,7.38,10.66,38.7,101.68,6.665024508,199.3096432,34,65,48,0
52,26,56,69,22.07,7.86,10.9,42.11,101.67,6.662875839,214.4103848,36,54,46,1
58,5,57,21,21.9,7.6,11.07,44.13,101.66,6.678695788,63.68794608,39,64,52,1
2,6,53,21,21.74,7.33,11.23,46.15,101.66,6.54277684,211.8529059,37,52,47,1
16,12,44,67,21.74,7.44,10.96,41.82,101.66,6.839443833,209.4083305,33,47,46,1
42,16,28,36,21.73,7.56,10.7,37.5,101.65,6.805277038,181.527598,34,48,48,1
56,20,35,55,21.56,7.2,10.82,35.02,101.64,6.762522087,97.26336657,49,54,50,1
8,1,59,110,21.4,6.85,10.95,32.54,101.64,6.678449318,163.9069365,40,65,49,0
66,18,51,7,21.24,6.49,11.08,30.07,101.63,6.577192175,63.35298768,68,52,49,1
28,22,22,44,21.07,6.14,11.2,27.59,101.62,6.734005648,54.01872359,50,46,52,0
90,18,39,77,20.91,7.22,11.66,30.94,101.62,6.524459342,79.27201575,65,63,50,1
51,4,65,99,20.75,8.3,12.13,34.29,101.63,6.501521192,246.3613268,40,49,47,0
51,25,34,48,20.57,8.09,12.82,36.83,101.63,6.758479569,231.5153161,42,53,48,1
28,10,54,93,20.39,7.88,13.5,39.36,101.62,6.676578778,135.1694525,49,55,51,0
38,41,54,50,20.21,7.67,14.18,41.9,101.62,6.941496806,114.778071,59,62,49,1
51,32,31,87,20.03,7.46,14.87,44.44,101.62,6.864143752,144.6656444,63,58,47,1
17,23,47,101,20.04,7.32,14.65,37.41,101.62,6.583528529,75.95295,70,65,52,0
68,38,33,39,20.04,7.17,14.43,30.38,101.62,6.751747609,115.8163936,63,50,52,0
5,29,67,56,20.15,7.73,13.78,38.72,101.62,6.893509446,71.73759526,40,64,47,1
3,9,27,77,20.26,8.29,13.13,47.06,101.63,6.720744449,41.5856585,63,58,50,1
37,21,26,17,20.44,8.96,12.55,47.06,101.62,6.827812549,75.24521981,45,58,49,1
62,27,61,48,20.63,9.63,11.96,47.06,101.62,6.912299695,87.53393983,66,69,47,0
43,32,53,97,20.62,9.57,11.86,48.06,101.62,6.586107335,141.3381168,54,67,52,0
79,2,53,21,20.61,9.52,11.77,49.06,101.62,6.827305908,82.83061083,69,67,52,0
31,24,62,76,20.6,9.46,11.68,50.06,101.61,6.821774589,149.8488208,67,68,49,0
20,23,45,42,20.59,9.4,11.58,51.06,101.61,6.656458831,161.6892093,45,57,47,1
16,13,63,103,20.5,9.91,11.7,57.11,101.6,6.770384816,88.1300769,56,50,52,0
67,25,26,84,20.41,10.42,11.83,63.16,101.6,6.933809743,172.3458448,70,50,53,0
69,19,62,33,20.38,10.96,11.78,66.12,101.6,6.579441304,218.142147,44,47,45,0
62,25,27,44,20.36,11.51,11.72,69.08,101.6,6.92791761,93.7942847,50,60,47,0
38,38,31,21,20.33,12.06,11.66,72.04,101.59,6.985804083,210.2735346,52,51,53,1
7,6,37,93,20.3,12.6,11.61,75,101.59,6.612429546,234.8466111,35,68,45,0
15,30,33,83,20.29,12.19,11.51,65.4,101.58,6.813383387,52.95477913,68,69,52,1
80,8,57,21,20.28,11.78,11.41,55.81,101.58,6.9677596,159.6577388,32,55,52,0
74,12,69,109,20.11,10.92,11.74,57.18,101.58,6.57398033,62.68710535,32,55,51,0
3,30,22,101,19.94,10.06,12.08,58.54,101.59,6.803094965,174.4012337,48,62,47,0
79,29,51,27,19.87,11.02,12.1,72.12,101.59,6.964955435,241.8202079,39,69,53,0
22,31,70,79,19.8,11.98,12.11,85.71,101.59,6.764213299,240.4795923,49,61,45,1
33,14,23,44,19.77,11.54,12,75.28,101.59,6.617703178,126.8069869,48,57,54,0
15,8,63,24,19.75,11.11,11.88,64.86,101.59,6.52711001,92.11877372,69,66,49,0
48,34,55,50,19.69,11.66,11.91,66.72,101.6,6.709668804,234.496633,53,55,55,1
84,26,30,106,19.62,12.21,11.94,68.57,101.6,6.620729882,46.44279118,38,61,52,0
25,43,54,88,19.56,11.92,11.92,65.86,101.6,6.583760499,62.50689682,57,64,55,1
58,18,42,21,19.5,11.62,11.89,63.16,101.59,6.676407337,108.4103158,51,57,55,1
27,32,56,25,19.34,11.64,12.19,59.61,101.59,6.751298936,218.0908814,56,65,45,1
85,14,34,46,19.17,11.67,12.5,56.07,101.59,6.867554147,104.4218596,54,66,52,1
85,6,30,21,19,11.7,12.8,52.52,101.59,6.742490027,240.6863901,58,55,47,0
18,16,36,29,18.84,11.72,13.1,48.98,101.59,6.986228647,54.77830202,68,70,54,0
72,33,50,101,18.76,11.42,13.29,54.49,101.59,6.979102243,149.1199989,42,59,55,0
60,24,50,69,18.69,11.11,13.48,60,101.59,6.825664782,102.2708231,43,64,47,1
81,24,45,55,18.64,11.22,13.63,61.58,101.6,6.617066674,239.7427554,35,67,49,1
77,34,25,1,18.59,11.33,13.78,63.16,101.6,6.551892638,188.5181422,56,59,55,0
32,44,49,60,18.54,10.6,13.97,56.14,101.6,6.598860305,208.3357976,39,64,53,1
29,2,47,85,18.48,9.88,14.16,49.13,101.61,6.420018717,224.5903664,18,30,29,0
56,38,66,35,18.43,9.15,14.35,42.11,101.61,5.740054567,224.3206759,37,23,28,1
33,34,52,34,18.27,9.46,14.82,42.48,101.61,5.686972967,151.0761899,13,28,33,1
42,27,43,95,18.12,9.76,15.29,42.86,101.61,6.293662363,179.8248944,2,21,35,0
84,35,27,5,18.08,10.27,15.52,54.76,101.61,6.381975465,181.6942283,10,18,35,0
69,40,60,80,18.03,10.78,15.74,66.67,101.61,5.542169139,184.7624496,7,11,32,1
45,27,28,91,17.98,10.67,15.89,64.1,101.62,5.551963184,150.9502632,39,5,31,0
26,10,52,3,17.92,10.56,16.04,61.54,101.62,5.860740481,147.8888994,34,6,27,0
62,33,61,3,17.83,10.23,16.26,55.26,101.63,5.558807063,178.8116076,31,30,29,1
30,41,54,28,17.74,9.9,16.47,48.98,101.64,5.55771171,189.6711349,25,7,35,1
62,16,70,67,17.67,10.59,16.56,51.16,101.65,5.568365926,145.5414413,16,18,26,1
13,33,37,40,17.61,11.28,16.65,53.33,101.65,6.07071786,198.8234862,26,10,33,1
30,17,46,38,17.56,11.68,16.77,55.24,101.66,5.627860549,144.3331315,27,8,32,0
44,27,24,39,17.51,12.07,16.89,57.14,101.68,6.38488418,157.9171537,37,18,30,1
83,43,29,63,17.44,11.42,16.97,55.36,101.69,5.685889066,215.9195049,19,15,34,1
30,37,48,104,17.37,10.76,17.05,53.57,101.7,6.234458417,204.7206567,0,19,33,0
19,26,62,82,17.3,10.1,17.12,51.78,101.7,6.443168642,199.7936345,31,20,26,1
44,1,28,29,17.23,9.45,17.2,50,101.71,5.842317989,172.0540491,9,17,32,0
24,33,23,16,17.19,8.76,17.26,39.82,101.72,5.955742971,218.0055713,22,11,29,1
34,38,28,55,17.15,8.07,17.32,29.63,101.72,5.741367375,157.2388553,31,6,26,1
30,44,20,9,17.16,8.06,17.38,30.6,101.72,5.948342571,171.7575545,34,6,30,1
4,28,55,12,17.17,8.05,17.43,31.58,101.72,6.387067562,172.4813641,24,6,32,1
27,32,50,90,17.33,7.76,17.28,34.84,101.72,5.562911913,156.6732553,1,8,26,1
82,9,43,63,17.49,7.46,17.14,38.1,101.73,5.85971872,205.5463111,31,13,33,0
55,38,25,70,17.72,7.82,16.95,42.12,101.74,6.282955073,150.0500312,10,9,28,1
22,42,23,90,17.95,8.17,16.77,46.15,101.74,6.25449571,171.6262299,36,27,26,1
6,27,58,89,18.32,8.22,16.38,46.6,101.74,5.973853124,142.9403233,38,24,33,1
85,14,24,30,18.68,8.26,15.98,47.06,101.73,6.081568052,178.9635457,11,6,25,0
12,25,39,19,19.16,9.62,15.18,52.1,101.73,6.37466756,209.8453993,16,14,30,0
65,15,49,49,19.64,10.97,14.38,57.14,101.73,6.027707171,149.2433497,33,14,35,0
85,33,44,91,20.19,10.23,13.74,57.84,101.74,5.868285082,132.1491176,16,6,29,0
20,30,21,31,20.74,9.48,13.09,58.54,101.75,6.205931638,134.8419069,32,11,31,1
77,27,57,53,21.2,11.27,12.46,62.66,101.76,5.570745386,194.9022136,38,14,30,1
77,22,49,51,21.67,13.06,11.82,66.77,101.76,6.095261013,171.9457959,8,6,33,1
68,43,37,66,22.14,14.84,11.19,70.89,101.77,6.025789594,204.9603677,23,6,33,1
77,13,47,96,22.6,16.63,10.56,75,101.78,5.542873799,160.7306991,29,25,35,0
18,13,60,1,23.08,15.14,10.22,71.78,101.78,6.366219551,218.5241851,24,14,33,1
43,33,20,67,23.56,13.64,9.87,68.57,101.78,5.579845008,218.080385,32,12,30,1
49,44,21,66,24,14.14,9.64,71.78,101.78,5.804965067,208.1181381,30,25,31,1
2,9,43,41,24.45,14.65,9.42,75,101.79,6.121005506,194.3100272,14,21,35,1
41,21,50,108,24.6,16.02,9.2,81.94,101.8,6.000248647,145.4172387,27,22,29,0
12,44,50,14,24.74,17.38,8.99,88.89,101.81,5.820978791,160.389421,40,5,29,1
44,43,23,52,24.92,16.92,8.8,96.62,101.81,5.620733794,156.7650823,17,11,32,1
66,30,36,62,25.1,16.45,8.61,104.35,101.81,6.001936419,165.8092179,30,30,35,1
89,0,41,88,25.34,17.08,8.38,118.84,101.82,6.305740522,192.7678575,28,10,30,0
50,31,33,18,25.58,17.71,8.16,133.33,101.82,6.362544111,150.2012138,39,7,29,1
45,8,32,66,25.7,17.84,8,126.66,101.82,5.588655387,144.6261698,32,20,35,1
43,16,43,110,25.81,17.98,7.84,120,101.83,6.182232762,174.796583,7,15,32,0
1,9,38,63,26.09,20.51,7.8,114.54,101.83,5.959493188,211.2506267,29,17,29,1
56,16,39,108,26.37,23.03,7.76,109.09,101.83,5.677282678,224.7006953,34,15,34,0
26,8,22,65,26.49,22.46,7.68,117.7,101.82,5.612122797,135.4186222,14,23,25,0
79,35,29,55,26.61,21.9,7.6,126.32,101.82,6.206077742,162.8432736,18,19,29,1
38,32,67,21,26.71,19.19,7.39,109.32,101.83,5.764812076,131.2451414,7,21,35,1
41,11,47,108,26.81,16.48,7.18,92.31,101.84,6.203376525,145.0583117,24,27,34,0
9,37,54,35,26.84,17.35,7.11,112.82,101.84,6.143662699,199.8778403,39,29,29,1
81,37,53,31,26.88,18.22,7.04,133.33,101.84,6.100429497,214.4128874,29,8,28,0
32,25,53,39,27.26,17.12,6.96,111.11,101.84,5.708409601,145.9298935,10,24,27,0
80,2,61,18,27.63,16.01,6.88,88.89,101.85,5.868255858,171.6516396,0,29,32,0
31,16,38,49,27.48,16.41,6.98,104.44,101.84,6.461225827,131.2116167,32,11,31,1
23,21,40,104,27.34,16.81,7.09,120,101.84,6.165084855,222.803013,37,10,32,0
56,10,63,53,27.58,15.62,7.08,115,101.84,6.047044342,157.7592626,20,29,27,0
40,12,47,88,27.83,14.42,7.06,110,101.84,6.137102505,141.3220576,31,29,35,0
89,25,64,12,28.08,13.23,7.05,105,101.83,5.894027065,205.5720367,17,30,27,0
67,45,54,70,28.32,12.04,7.04,100,101.83,5.56222383,131.0900076,1,12,30,1
53,43,51,6,28.24,13.87,6.65,70.34,101.83,5.832608028,201.8258633,6,13,29,1
21,15,70,95,28.16,15.7,6.27,40.68,101.83,6.218571874,224.4016682,15,28,32,0
44,25,65,2,28.32,15.54,6.22,38.8,101.82,6.142010637,191.006688,27,24,29,1
30,18,33,12,28.48,15.37,6.16,36.92,101.81,6.078807239,215.1968037,3,23,30,1
13,38,41,26,28.66,15.1,6.01,58.46,101.82,5.702484758,212.867626,8,26,26,1
59,36,59,51,28.84,14.83,5.86,80,101.82,5.547594847,167.0470997,20,28,26,1
30,42,42,16,28.76,14.57,6.04,62.64,101.82,5.836075368,142.1430003,26,18,27,1
22,15,28,91,28.67,14.3,6.22,45.28,101.81,6.231662767,147.1682459,1,6,35,0
44,26,28,27,29.02,14.5,6,51.21,101.81,5.718120393,148.8398374,27,30,31,1
40,9,29,43,29.36,14.69,5.79,57.14,101.81,5.852038202,134.1279669,23,7,34,0
10,29,27,30,29.26,14.18,6,66.07,101.8,5.547933273,192.9036306,0,26,31,1
39,16,38,101,29.17,13.66,6.21,75,101.78,6.156259104,191.2996157,38,6,25,0
35,28,65,75,28.94,14.62,6.14,67.5,101.77,6.436314406,134.8370348,25,12,26,1
36,39,27,11,28.72,15.58,6.07,60,101.76,5.981169595,143.533473,40,5,32,1
1,26,41,23,29.1,14.42,5.97,66.37,101.76,6.271952833,178.7297725,0,19,31,1
43,30,49,85,29.48,13.27,5.87,72.73,101.75,6.470465614,144.1571109,26,9,32,1
37,12,41,12,29.32,13.92,5.81,79.22,101.74,6.141502001,182.4482352,35,30,34,1
16,17,33,61,29.15,14.56,5.75,85.71,101.72,5.826381164,224.8315729,19,30,30,1
16,16,25,57,29.4,14.71,5.54,77.14,101.71,6.342463714,148.3003692,31,13,33,1
26,43,23,98,29.64,14.86,5.34,68.57,101.7,6.071897347,195.4115025,17,29,26,0
72,9,62,74,29.6,14.75,5.35,74.28,101.7,6.331051715,209.540094,2,30,30,0
65,34,47,29,29.56,14.64,5.36,80,101.69,6.413184638,164.9182225,30,13,25,0
3,2,30,89,29.82,13.64,5.3,78.71,101.68,5.50158009,213.9011021,8,15,33,1
77,33,53,48,30.09,12.63,5.24,77.42,101.67,6.338720873,131.3387935,18,12,35,1
61,9,47,31,30.11,13.51,5.26,74,101.66,6.015672239,135.1272491,8,28,30,0
19,14,55,89,30.13,14.39,5.28,70.59,101.65,5.735364307,174.6256481,40,22,29,1
9,40,27,73,30.06,13.98,5.26,71.66,101.64,6.465906333,154.0621221,27,10,33,1
6,0,36,3,29.98,13.56,5.25,72.73,101.63,5.855457599,165.8248732,21,20,31,0
78,4,34,105,30.22,13.32,5.04,76.77,101.62,6.318552973,225.6323656,3,9,35,0
57,14,49,3,30.46,13.07,4.84,80.81,101.62,6.006784979,188.9252083,22,16,27,1
7,45,59,2,30.7,12.82,4.64,84.85,101.61,6.008386283,221.2258168,27,8,30,1
76,4,60,63,30.94,12.58,4.43,88.89,101.6,5.665785202,203.9283708,22,8,33,0
15,21,36,92,30.9,12.92,4.5,86.02,101.6,5.764615485,191.7723087,28,27,32,0
75,39,37,67,30.86,13.25,4.56,83.16,101.59,5.901495544,149.2220255,23,21,26,1
71,12,20,57,30.81,13.58,4.62,80.29,101.58,5.779032666,152.4238712,37,5,34,0
20,35,54,25,30.77,13.92,4.69,77.42,101.58,5.67154928,166.5712879,19,26,29,1
76,36,34,9,30.82,13.76,4.69,73.06,101.57,7.231324765,90.8022356,133,47,24,0
17,43,45,78,30.87,13.6,4.7,68.71,101.56,6.925412377,71.29581071,136,36,20,1
42,3,69,93,30.92,13.44,4.7,64.36,101.54,7.633437412,90.75616738,104,47,18,0
44,17,47,45,30.97,13.28,4.7,60,101.53,6.827354668,89.76050416,133,47,23,1
58,39,62,58,30.99,13.43,4.25,59.27,101.52,6.176716425,88.43618918,126,38,23,1
56,26,38,73,31.02,13.58,3.8,58.54,101.51,6.628722836,78.58494391,126,50,19,1
14,2,46,50,31.06,13.22,3.9,56.54,101.5,7.256877571,96.32600992,113,41,20,1
46,43,55,1,31.09,12.86,4,54.55,101.49,6.443785385,64.23026638,121,45,22,1
43,35,70,90,31.08,12.78,4.02,43.28,101.48,7.723240151,72.49800885,121,47,16,1
5,21,69,14,31.06,12.7,4.03,32,101.47,5.947448589,71.94608134,129,60,22,1
53,23,22,53,31.08,12.58,4.04,33.64,101.46,7.227745516,71.84080724,107,45,25,1
70,39,23,33,31.09,12.45,4.04,35.29,101.46,6.219469084,79.81328183,122,59,18,0
34,9,28,41,31.16,12.16,3.92,35.83,101.46,6.021439523,69.91563467,140,38,15,0
57,6,20,29,31.23,11.88,3.8,36.36,101.45,6.253343655,89.799462,102,49,21,1
48,40,21,62,31.16,11.98,3.76,45.46,101.45,6.187455799,90.94342484,111,40,25,1
38,19,41,99,31.1,12.08,3.73,54.55,101.45,7.057693366,64.02949379,131,35,18,0
6,25,69,64,30.96,12.96,3.86,61.56,101.44,6.720449769,86.76287924,135,43,16,1
9,32,38,9,30.81,13.83,3.99,68.57,101.43,6.431689506,69.08056728,100,46,18,1
46,35,56,42,30.85,13.28,3.78,61.56,101.43,7.453106264,86.06411872,123,39,24,1
51,38,50,26,30.9,12.72,3.57,54.55,101.42,7.368258226,89.1188212,117,56,15,1
62,4,31,74,30.96,12.04,3.91,50.8,101.42,7.352401887,99.36898373,121,36,24,0
65,16,67,56,31.01,11.36,4.25,47.06,101.42,6.652143699,78.59595817,101,58,18,1
52,37,61,15,30.84,12.25,4.01,45.75,101.42,6.144631795,86.00758678,107,42,24,1
88,4,39,69,30.68,13.14,3.77,44.44,101.41,7.318802162,93.46595573,100,41,22,0
59,1,55,35,30.81,12.19,3.94,46.22,101.41,7.954629324,95.0191318,125,39,21,0
52,43,52,83,30.94,11.24,4.11,48,101.41,6.207652157,87.54004943,105,60,23,1
24,6,28,87,30.8,11.93,4.14,51.9,101.4,6.631005298,81.49543437,102,46,19,0
64,33,69,98,30.67,12.62,4.17,55.81,101.4,7.306918817,67.05961949,131,49,22,0
68,0,56,30,30.59,12.38,4.43,53.86,101.4,5.898293044,86.55517751,139,35,15,0
87,23,24,44,30.52,12.14,4.69,51.9,101.4,7.238566893,64.61444234,108,36,19,0
77,3,25,57,30.44,11.89,4.95,49.95,101.41,7.977651226,71.67870701,118,45,23,0
26,14,63,35,30.36,11.65,5.21,48,101.41,5.983075895,79.56866268,107,51,22,1
15,19,63,85,30.2,11.28,5.5,44.57,101.42,6.785723961,80.36146974,125,60,17,1
22,37,67,3,30.05,10.92,5.8,41.14,101.42,7.393441155,97.10087029,113,37,20,1
81,20,28,20,29.9,10.56,6.09,37.72,101.43,6.486068274,88.54479121,131,52,16,0
26,24,52,81,29.74,10.19,6.38,34.29,101.43,7.175934962,88.94245493,115,48,16,1
46,16,41,36,29.57,10.84,6.22,36.5,101.43,7.388265888,90.42224164,113,38,25,0
56,43,38,39,29.4,11.48,6.05,38.71,101.43,6.10539819,80.96157332,111,41,18,1
58,6,43,91,29.31,10.5,6.14,50.12,101.43,6.419536555,84.63148859,111,53,19,0
38,1,45,28,29.22,9.52,6.23,61.54,101.43,6.307585854,61.82980133,122,48,16,0
54,31,70,57,29.08,10.69,6.43,66.06,101.43,6.93221485,65.0247867,108,46,17,1
88,39,34,108,28.94,11.86,6.62,70.59,101.43,7.810865753,90.41694635,132,41,22,0
24,32,48,26,28.76,10.68,7.33,63.86,101.42,6.527541661,81.05902285,103,42,17,1
80,42,50,97,28.58,9.49,8.04,57.14,101.41,7.569454601,99.93100821,133,50,25,0
32,32,63,32,28.46,9.96,7.81,47.03,101.41,7.041065585,91.9223468,127,37,18,1
29,45,58,42,28.33,10.44,7.58,36.92,101.41,7.208795456,75.13617229,110,39,25,1
47,11,39,12,28.2,9.66,8.04,35.36,101.42,6.814341946,90.4547185,131,38,19,1
25,36,28,22,28.08,8.89,8.49,33.8,101.42,7.442217061,78.82199603,108,38,24,1
38,26,53,58,27.78,8.65,9.82,37.24,101.43,6.854558957,80.03995829,122,40,17,1
89,11,56,34,27.48,8.41,11.16,40.68,101.43,7.884550475,84.62419032,111,50,15,0
45,10,50,22,27.28,8.57,11.72,49.61,101.44,6.006085786,77.55176318,140,40,17,1
11,23,40,49,27.07,8.72,12.28,58.54,101.45,7.432043735,86.84998693,100,40,20,1
18,36,50,21,26.94,8.31,12.36,46.66,101.46,6.498052108,70.65644296,123,50,16,1
40,8,52,8,26.82,7.9,12.44,34.78,101.46,6.205263534,62.64174227,107,36,21,0
89,2,32,101,26.68,8.36,12.5,37.62,101.46,6.360812227,66.48339303,118,50,19,0
61,29,25,21,26.54,8.82,12.56,40.47,101.46,7.046607434,91.6389565,103,51,20,0
65,42,35,106,26.39,9.27,12.62,43.31,101.47,7.947011366,84.12536744,133,57,19,0
48,22,20,72,26.25,9.73,12.68,46.15,101.47,6.281913858,98.60457373,129,47,20,1
55,45,30,32,26.12,8.61,12.64,41.26,101.47,6.114525877,67.08022574,116,52,19,1
68,6,62,58,25.98,7.49,12.61,36.36,101.47,6.753978061,95.4262599,114,40,23,0
20,36,65,56,25.94,7.2,12.22,41.26,101.48,7.425041316,83.46532547,131,60,17,1
76,31,28,51,25.89,6.92,11.82,46.15,101.48,6.745104394,65.54475812,107,43,18,1
51,44,48,50,25.88,7.6,11.55,45.72,101.48,7.641116569,91.39578861,123,44,21,1
88,36,46,46,25.88,8.27,11.28,45.28,101.49,6.470135478,66.19426787,112,49,25,1
85,43,26,100,26.05,9.41,10.5,49.92,101.5,7.091992365,60.65381719,119,44,15,0
31,0,68,56,26.22,10.56,9.73,54.55,101.51,6.520403794,93.51042684,130,59,19,0
42,32,44,73,26.12,10.17,9.66,50.8,101.51,6.127939628,70.40557612,127,53,24,1
6,11,30,11,26.01,9.78,9.6,47.06,101.51,7.994679507,76.13090645,134,52,18,1
63,33,38,106,25.94,9.68,9.38,52.8,101.52,7.524707577,62.5138867,109,36,18,0
82,36,24,107,25.87,9.57,9.17,58.54,101.53,7.827877818,66.26555904,100,48,17,0
14,20,68,36,25.78,8.98,9.24,51.91,101.54,6.436691764,61.94626051,132,52,19,1
66,13,62,12,25.68,8.4,9.3,45.28,101.54,5.907930899,72.82902109,102,37,25,0
73,26,32,26,25.65,9.11,9.23,52.64,101.55,6.135025006,88.57395505,111,39,22,0
5,33,24,63,25.62,9.82,9.15,60,101.56,6.044556594,99.75336197,117,51,15,1
84,0,57,8,25.64,10.09,9.02,59.27,101.56,7.59781958,90.07326633,136,36,24,0
18,11,30,99,25.66,10.37,8.9,58.54,101.57,6.691268104,70.97358303,134,56,18,0
70,28,33,12,25.44,9.4,9.18,49.96,101.57,6.175492306,76.88582484,112,54,15,0
40,26,29,50,25.21,8.44,9.46,41.38,101.58,7.272316209,74.14169043,105,56,15,0
33,39,60,104,25,7.86,9.82,41.38,101.6,5.801047545,99.39557151,140,45,15,0
50,15,39,59,24.8,7.28,10.18,41.38,101.61,6.757457943,60.79645852,126,46,25,1
43,4,25,80,24.59,6.78,10.47,36.89,101.61,6.983395573,90.64770699,106,49,24,0
53,31,64,59,24.38,6.28,10.77,32.4,101.62,7.976889498,80.11272117,121,53,19,1
71,9,25,98,24.17,5.78,11.06,27.91,101.62,6.558902588,97.76600619,108,60,17,0
57,3,33,105,24.02,5.26,11.34,27.29,101.62,7.979090365,85.24963302,116,56,17,0
46,16,27,16,23.87,4.73,11.63,26.67,101.63,7.903528673,93.50153555,100,52,19,1
64,0,64,110,23.82,5.54,11.68,29.78,101.64,6.73210948,78.58488484,129,43,16,0
39,9,53,27,23.76,6.35,11.73,32.88,101.66,6.691690476,67.06459777,118,44,23,0
54,4,32,101,23.68,5.73,11.78,34.62,101.68,7.839849298,69.31153566,117,43,25,0
9,9,30,86,23.61,5.11,11.84,36.36,101.69,6.61448588,77.03421249,126,37,21,1
37,32,30,24,23.44,4.77,12.12,31.08,101.7,7.456971816,71.85436078,120,48,16,1
84,38,56,84,23.28,4.43,12.4,25.81,101.71,7.2942193,74.8984994,102,45,16,1
4,10,61,80,22.99,4.43,13.38,25.4,101.72,7.762647875,92.23645249,131,56,20,1
68,17,62,60,22.7,4.43,14.36,25,101.73,6.363406102,69.45072055,114,40,17,0
53,8,34,2,22.54,4.4,14.5,24.26,101.73,7.63737841,92.91915074,101,37,18,0
90,40,36,108,22.39,4.36,14.64,23.53,101.73,6.200671976,81.15072105,106,46,20,0
68,39,68,45,22.12,4.28,15.52,22.58,101.74,6.364729934,74.94136567,113,38,20,1
30,14,41,44,21.86,4.21,16.41,21.62,101.74,6.913678684,91.49697481,102,53,21,1
20,43,22,32,21.62,4.65,16.99,24.93,101.74,7.766259769,63.88079866,110,39,18,1
4,5,23,57,21.39,5.09,17.58,28.24,101.75,7.55606399,76.63669195,107,58,15,1
45,0,63,73,21.29,5,18.24,25.44,101.76,7.288377241,65.35747011,120,60,15,0
31,31,46,108,21.19,4.9,18.9,22.64,101.78,6.002524871,151.8869972,89,47,38,0
84,4,31,86,21.04,4.56,19.48,20.41,101.78,6.033485257,161.2469997,60,37,39,0
90,38,22,18,20.9,4.22,20.06,18.18,101.78,7.121933579,196.6249511,63,41,45,0
50,36,40,87,20.75,3.87,20.63,15.94,101.79,6.207459637,175.6086697,86,40,39,1
41,36,41,58,20.6,3.53,21.21,13.71,101.79,6.090060478,190.4242157,96,41,40,1
19,45,29,50,20.6,3.44,21.34,13.28,101.79,6.346715209,190.5577618,100,35,36,1
40,3,24,80,20.6,3.36,21.46,12.86,101.8,6.661957897,185.7446728,63,37,43,0
31,19,27,36,20.6,3.27,21.58,12.43,101.8,6.176860192,169.1168028,70,43,40,1
63,17,25,107,20.6,3.18,21.71,12,101.8,7.251847296,182.2685447,67,55,44,0
81,17,48,1,20.56,3.51,22.11,14.94,101.8,6.386259978,169.3388465,74,40,40,0
18,38,22,82,20.52,3.84,22.51,17.88,101.81,7.319735475,150.2498675,89,53,44,1
17,44,63,64,20.49,4.16,22.91,20.82,101.82,6.025028997,189.4263485,74,46,45,1
5,0,33,26,20.45,4.49,23.31,23.76,101.82,6.344751947,199.8362913,89,41,38,0
78,0,32,42,20.38,4.67,23.93,23.43,101.82,7.02777956,151.4935635,60,55,40,0
36,44,45,101,20.32,4.86,24.56,23.1,101.82,7.299304715,195.8645552,67,43,38,0
50,19,23,66,20.26,5.04,25.18,22.76,101.81,7.014063944,164.2697011,70,38,35,0
89,38,61,106,20.19,5.22,25.8,22.43,101.81,7.488014404,164.4970373,74,49,38,0
4,21,60,71,20.26,4.99,25.6,23.58,101.81,6.626503893,191.9649389,90,40,39,1
51,3,70,101,20.34,4.76,25.4,24.74,101.81,6.239011,169.8391177,82,35,44,0
85,33,51,22,20.3,4.92,25.64,26,101.8,6.742688094,181.2783964,73,45,37,0
45,5,52,47,20.26,5.09,25.87,27.27,101.8,6.588017308,153.8990984,85,53,38,0
69,36,70,109,20.16,4.93,25.92,23.64,101.8,7.097586415,174.7876411,81,56,36,0
54,27,27,46,20.07,4.78,25.96,20.02,101.8,6.956682743,173.1017097,84,55,38,1
35,35,32,28,19.98,4.62,26.01,16.4,101.8,7.380396262,151.9035477,80,45,42,1
31,35,22,21,19.88,4.47,26.06,12.77,101.8,6.176618831,184.9800516,76,54,45,1
53,19,29,98,19.88,4.71,25.68,15.41,101.8,6.551130445,197.1220049,76,56,39,0
59,33,44,106,19.88,4.95,25.31,18.05,101.8,6.427726565,174.5071843,81,40,45,0
51,11,56,91,19.71,4.24,25.87,20.45,101.8,6.740947635,168.7848886,76,44,45,0
8,16,39,79,19.54,3.54,26.43,22.86,101.79,6.130136384,183.8270791,69,47,40,1
3,36,62,57,19.37,3.56,26.42,17.65,101.78,6.667633355,180.1237765,82,40,45,1
4,38,55,75,19.2,3.59,26.42,12.44,101.78,6.186814392,186.2337571,69,57,35,1
49,7,69,28,19.19,3.56,26,12.5,101.78,6.334837865,150.3166152,81,36,38,1
43,0,58,82,19.17,3.54,25.57,12.57,101.77,7.16214284,162.2847429,67,60,38,0
51,31,23,81,19.08,3.34,25.54,10.74,101.76,7.422318499,199.4766779,72,51,40,1
78,30,51,57,18.98,3.14,25.51,8.92,101.75,6.768001309,184.4633281,65,39,45,1
14,42,41,45,18.82,2.88,25.56,12.25,101.74,6.348441469,159.5718087,78,50,43,1
15,19,35,26,18.66,2.61,25.6,15.58,101.73,6.097294061,167.7230632,77,52,41,1
48,41,25,17,18.59,3.72,26.15,15.95,101.72,6.14132902,196.6587013,89,52,42,1
73,42,41,94,18.52,4.84,26.7,16.33,101.71,7.479248124,166.1365886,62,49,37,0
